t_rel,server,client_ip,gap_ms,tcp_rtt_ms,syn_ttl,syn_window,provider,protocol,country,ua_string
62032.212,eu,ip_344d94246b32d6d7,226.877,254.178,51,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62036.037,eu,ip_afbb34e2f7e1c647,198.272,203.681,48,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62040.561,eu,ip_3435a236b7b5595a,152.809,185.751,49,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62044.859,eu,ip_191d6cf1fcf27098,227.394,179.49,49,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62049.087,eu,ip_1c62714df36235a8,218.632,269.216,52,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62053.492,eu,ip_f2ac749042366565,167.99,199.948,50,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62057.218,eu,ip_69dbd811567e1e95,192.006,216.408,45,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62061.531,eu,ip_360093ce0aa5f3ed,182.021,173.361,48,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62064.894,eu,ip_f1d7d7e31187cc19,301.039,184.948,48,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62069.150,eu,ip_9d2b44da62e8a662,180.253,170.643,48,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62072.622,eu,ip_e259fd666f9fc9a9,202.523,181.332,49,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62076.961,eu,ip_a2cfedd9a497d239,199.024,209.291,49,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62080.789,eu,ip_e8bbd6560dd999f0,186.102,218.815,48,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62085.260,eu,ip_aa5d60c56aec27ac,147.969,187.321,48,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62089.519,eu,ip_61163ac5da7193fb,217.672,247.667,46,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62094.294,eu,ip_b7a614bc13aea8c2,172.08,222.338,46,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62098.437,eu,ip_b328012fc1c0ad41,205.319,199.034,51,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62101.973,eu,ip_bf2d5ec71ca03056,222.282,257.363,51,65535,oxylabs_mobile,http_connect,au,curl/8.5.0
62106.333,eu,ip_9d9b9032da6c7472,195.034,187.91,45,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62110.705,eu,ip_e7dd5d25ddb7ce02,185.531,211.42,44,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62114.954,eu,ip_32cf4053072cb304,224.212,245.14,49,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62119.106,eu,ip_e1b1cc9a95b9f939,180.055,208.19,50,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62123.455,eu,ip_9841bea5ac1efc22,187.52,218.833,44,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62127.297,eu,ip_37c6ec726ee76f5b,176.731,201.279,44,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62131.788,eu,ip_194a117bdae077e2,174.195,190.675,48,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62136.780,eu,ip_51cae282563ab844,193.025,233.942,46,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62140.932,eu,ip_464a96a520d94fa9,176.586,205.351,48,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
62145.772,eu,ip_117fd5781110dc3b,211.952,206.756,50,65535,oxylabs_mobile,http_connect,id,curl/8.5.0
